openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url,paper_id,is_ethical,categories,confidence,reasoning,success,error,api_key_used
https://openalex.org/W4396862098,How artificial intelligence chatbots becomes author’s true friend in medical writing without risking ethical violations,https://doi.org/10.13181/mji.ed.247530,2024,2024-05-08,article,0,True,Medical Journal of Indonesia,Agus Rizal Ardy Hariandy Hamid,Agus Rizal Ardy Hariandy Hamid,Indonesian Orthopaedic Association; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Artificial Intelligence in Healthcare and Education,,Yes,https://openalex.org/W4396862098,https://openalex.org/W4396862098,True,"AI Ethics, AI Bias",High,"The title explicitly mentions 'ethical violations' in the context of AI chatbots as author's friends in medical writing. The abstract confirms this by stating 'Yes'. This indicates a substantial discussion on AI Ethics, and by extension, the potential for AI Bias if not handled ethically in this domain.",True,,YdtI
https://openalex.org/W4404902766,Exploring Cross-Border E-Commerce Development Strategies for Chinese SMES in the Age of Generative AI,https://doi.org/10.6007/ijarbss/v14-i11/23435,2024,2024-11-29,article,0,True,International Journal of Academic Research in Business and Social Sciences,Li Xiyang,Li Xiyang; T. Ramayah,Chandigarh University; Daffodil International University; Sohar University; Sunway University; Universiti Sains Malaysia; University of Indonesia; University of Jordan,E-commerce and Technology Innovations,,Yes,https://openalex.org/W4404902766,https://openalex.org/W4404902766,False,,low,"The title and abstract suggest a focus on business development strategies for SMEs using generative AI in e-commerce. There is no indication of a substantial discussion on AI ethics, hallucination, or bias. The abstract is too brief to confirm any of the requested topics.",True,,7Fr4
https://openalex.org/W4412438753,Wearable technology for cardiovascular disease management: A global bibliometric analysis with emerging insights into artificial intelligence integration,https://doi.org/10.1016/j.compbiomed.2025.110752,2025,2025-07-15,review,0,False,Computers in Biology and Medicine,Novita Rina Antarsih,Novita Rina Antarsih; Kemal N. Siregar; Prihatin Oktivasari; Bambang Budi Siswanto,Jakarta State Polytechnic; Politeknik Kesehatan Kementerian Kesehatan Jakarta II; University of Indonesia,Artificial Intelligence in Healthcare and Education; COVID-19 diagnosis using AI; Artificial Intelligence in Healthcare,Wearable Technology,No,https://openalex.org/W4412438753,https://openalex.org/W4412438753,False,,Low,"The paper's title suggests a focus on wearable technology for cardiovascular disease management and mentions AI integration. However, without an abstract or further details, there is no clear indication that it substantially discusses AI ethics, hallucination, or bias. The mention of AI integration is likely in the context of technical application rather than ethical implications.",True,,yqEo
https://openalex.org/W4400664274,Implementation of TVUPI'S VCDLN Super-App for Teachers,https://doi.org/10.17509/edsence.v5i2.65053,2023,2023-12-07,article,0,True,Jurnal Pendidikan Multimedia (Edsence),Deni Darmawan,Deni Darmawan; Dinn Wahyudin; Yuyus Suherman; Dianni Risda,Indonesia University of Education; University of Indonesia,Technology-Enhanced Education Studies; Educational Technology and E-Learning; Blockchain Technology in Education and Learning,ADDIE Model,Yes,https://openalex.org/W4400664274,https://openalex.org/W4400664274,False,,Low,"The title and abstract do not suggest any discussion of AI ethics, hallucination, or bias. The paper appears to be about the technical implementation of a specific application ('TVUPI's VCDLN Super-App') for teachers, which is likely focused on educational technology or software development rather than the ethical implications of AI.",True,,FM-M
https://openalex.org/W1495030736,Upaya Pencegahan Flu Burung Masyarakat di Kabupaten Tangerang,https://doi.org/10.21109/kesmas.v5i2.153,2010,2010-10-01,article,2,False,Kesmas National Public Health Journal,Selfi Octaviani Lestari,Selfi Octaviani Lestari; Zakianis Zakianis; Wibowo Ady Sapta,Politeknik Kesehatan Kementerian Kesehatan Jakarta II; University of Indonesia,Dengue and Mosquito Control Research; COVID-19 Prevention and Impact; Livestock and Poultry Management,,Yes,https://openalex.org/W1495030736,https://openalex.org/W1495030736,False,,Low,"The provided title and abstract suggest the paper is about bird flu prevention in a specific region of Indonesia. There is no indication that it discusses AI ethics, AI hallucination, or AI bias.",True,,07MI
https://openalex.org/W2126410802,Using genetic algorithms to create meaningful poetic text,https://doi.org/10.1080/0952813x.2010.539029,2011,2011-06-29,article,96,True,Journal of Experimental & Theoretical Artificial Intelligence,Hendra Manurung,Hendra Manurung; Graéme Ritchie; Henry S. Thompson,University of Aberdeen; University of Edinburgh; University of Indonesia,Artificial Intelligence in Games; AI-based Problem Solving and Planning; Topic Modeling,Formalism (music),Yes,https://openalex.org/W2126410802,https://openalex.org/W2126410802,False,,Low,"The title and abstract suggest the paper focuses on using genetic algorithms for creative text generation (poetry). There is no indication that it substantively discusses AI Ethics, AI Hallucination, or AI Bias. The abstract is too brief to provide further insight.",True,,YdtI
https://openalex.org/W4405591877,"Examination of the effect of temperature, biomass characteristics, and heating rates on volatile release yield in palm kernel shell pyrolysis using volatile state kinetic modeling",https://doi.org/10.1002/bbb.2717,2024,2024-12-19,article,1,False,Biofuels Bioproducts and Biorefining,Pandit Hernowo,Pandit Hernowo; Soen Steven; Amalia Syauket; Dede Rukmayadi; Anton Irawan; Carolus B. Rasrendra; Yazid Bindar; Ibnu Maulana Hidayatullah; Intan Clarissa Sophiana; Rita Dwi Ratnani; Komang Ria Saraswati,Bandung Institute of Technology; National Research and Innovation Agency; Sultan Ageng Tirtayasa University; Universitas Bhayangkara Jakarta Raya; Universitas Wahid Hasyim; University of Indonesia,Thermochemical Biomass Conversion Processes; Biodiesel Production and Applications; Seed Germination and Physiology,Palm kernel,Yes,https://openalex.org/W4405591877,https://openalex.org/W4405591877,False,,High,"The paper's title and abstract suggest it is focused on the chemical engineering process of pyrolysis of palm kernel shells, specifically analyzing variables affecting volatile release yield. There is no indication of AI ethics, AI hallucination, or AI bias being discussed. The abstract simply states 'Yes', which is insufficient to infer any discussion of the requested AI-related topics.",True,,7Fr4
https://openalex.org/W2958375851,The estimated healthcare cost of diabetic retinopathy in Indonesia and its projection for 2025,https://doi.org/10.1136/bjophthalmol-2019-313997,2019,2019-07-08,article,27,False,British Journal of Ophthalmology,Muhammad Bayu Sasongko,Muhammad Bayu Sasongko; Firman Setya Wardhana; Gandhi Anandika Febryanto; Angela Nurini Agni; Supanji Supanji; Sarah R. Indrayanti; Tri Wahyu Widayanti; Felicia Widyaputri; Idhayu A. Widhasari; Yeni Dwi Lestari; Gitalisa Andayani Adriono; Iwan Sovani; Arief Kartasasmita,Padjadjaran University; Universitas Gadjah Mada; University of Indonesia,Retinal Imaging and Analysis; Retinal Diseases and Treatments; Advanced Glycation End Products research,,Yes,https://openalex.org/W2958375851,https://openalex.org/W2958375851,False,,High,"The title and abstract indicate the paper is about the economic cost and projection of diabetic retinopathy in Indonesia, not about AI ethics, hallucination, or bias.",True,,uikY
https://openalex.org/W3131343995,Developing Smart COVID-19 Social Distancing Surveillance Drone using YOLO Implemented in Robot Operating System simulation environment,https://doi.org/10.1109/r10-htc49770.2020.9357040,2020,2020-12-01,article,41,True,,Pray Somaldo,Pray Somaldo; Faizal Adila Ferdiansyah; Grafika Jati; Wisnu Jatmiko,University of Indonesia,Video Surveillance and Tracking Methods; Anomaly Detection Techniques and Applications; IoT and GPS-based Vehicle Safety Systems,Drone; Social distance,Yes,https://openalex.org/W3131343995,https://openalex.org/W3131343995,False,,Low,"The paper's title and abstract suggest a focus on the technical implementation of a drone system for social distancing surveillance using YOLO and ROS. There is no indication that it delves into AI ethics, hallucination, or bias. The core subject appears to be the technical application of AI in a specific surveillance context, rather than an analysis of its ethical implications or potential flaws.",True,,yqEo
https://openalex.org/W4392743317,Preparation and Challenges in Developing a Big Data Analysis Framework in Occupational Medicine in Indonesia,https://doi.org/10.7888/juoeh.46.113,2024,2024-03-01,article,0,True,Journal of UOEH,Aria Kekalih,Aria Kekalih; Nuri Purwito Adi; Dewi Sumaryani Soemarko,University of Indonesia; University of Occupational and Environmental Health Japan,Artificial Intelligence in Healthcare and Education; Artificial Intelligence in Healthcare,Transformative Learning,Yes,https://openalex.org/W4392743317,https://openalex.org/W4392743317,False,,Low,"The provided title and abstract are too brief to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. The abstract 'Yes' is not informative. The title suggests a focus on developing a big data analysis framework in occupational medicine, which could involve AI/ML techniques but does not inherently indicate a discussion of ethical implications, hallucination, or bias. Without more substantial content, it cannot be classified under the specified ethical categories.",True,,4WFQ
https://openalex.org/W3045528913,Cyber Literature: Wattpad and Webnovel as Generation Z Reading in the Digital World,https://doi.org/10.2991/assehr.k.200729.025,2020,2020-01-01,article,14,True,,M. Yoesoef,M. Yoesoef,University of Indonesia,"Catholicism, Bioethics, Media, Education; Education and Cultural Studies; Media, Religion, Digital Communication",,Yes,https://openalex.org/W3045528913,https://openalex.org/W3045528913,False,,Low,"The title and abstract do not suggest any discussion of AI ethics, hallucination, or bias. The research appears to focus on literary analysis of digital reading platforms used by Generation Z.",True,,7Fr4
https://openalex.org/W2179438205,Menghadapi Ancaman Pandemi: Analisis Sumber Daya Rumah Sakit Rujukan Avian Influenza di Jakarta,https://doi.org/10.21109/kesmas.v4i2.192,2009,2009-10-01,article,0,True,Kesmas National Public Health Journal,Wiku Adisasmito,Wiku Adisasmito; Mega Purba Sari; Amir Su’udi; Yusi Narulita,University of Indonesia,COVID-19 Prevention and Impact,,Yes,https://openalex.org/W2179438205,https://openalex.org/W2179438205,False,,High,"The title and abstract do not indicate any discussion related to AI Ethics, AI Hallucination, or AI Bias. The research appears to focus on hospital resource analysis for Avian Influenza pandemics in Jakarta.",True,,YdtI
https://openalex.org/W2955451786,Perancangan Sistem Pakar Diagnosis Penyakit pada Bayi dengan Metode Forward Chaining Berbasis Android,https://doi.org/10.28932/jutisi.v5i1.1577,2019,2019-05-19,article,20,True,Jurnal Teknik Informatika dan Sistem Informasi,Viviliani Viviliani,Viviliani Viviliani; Radius Tanone,University of Indonesia,Edcuational Technology Systems; Decision Support System Applications; Multimedia Learning Systems,Forward chaining; Chaining; Android application; Backward chaining,Yes,https://openalex.org/W2955451786,https://openalex.org/W2955451786,False,,High,"The title and abstract suggest this paper focuses on the technical design and implementation of an expert system for diagnosing infant diseases using the Forward Chaining method on an Android platform. There is no indication of discussion related to AI ethics, hallucination, or bias. The research appears to be application-oriented rather than ethics-focused.",True,,4WFQ
https://openalex.org/W4385295245,Current Status of Diagnosis and Treatment of Colorectal Cancer in Asian Countries: A Questionnaire Survey,https://doi.org/10.1159/000531706,2023,2023-07-27,article,0,False,Digestion,Hidenori Tanaka,Hidenori Tanaka; Shiro Oka; Akiko Shiotani; Mitsushige Sugimoto; Hidekazu Suzuki; Yuji Naito; Osamu Handa; Tadakazu Hisamatsu; Shin Fukudo; Mitsuhiro Fujishiro; Satoshi Motoya; Naohisa Yahagi; Satoru Yamaguchi; Francis K.L. Chan; Sun‐Young Lee; Baiwen Li; Tiing Leong Ang; Murdani Abdullah; Maria Carla Tablante; Varayu Prachayakul; Shinji Tanaka,Changi General Hospital; Chinese University of Hong Kong; Dokkyo Medical University; Duke-NUS Medical School; Hiroshima University Hospital; Kawasaki Medical School; Keio University; Konkuk University; Kyorin University; Kyoto Prefectural University of Medicine; Mahidol University; National University of Singapore; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; Sapporo Kosei General Hospital; Shanghai First People's Hospital; Shanghai Jiao Tong University; Siriraj Hospital; The University of Tokyo; Tohoku University; Tokai University; Tokyo Medical University Hospital; University of Indonesia; University of Santo Tomas Hospital,Gastric Cancer Management and Outcomes; Metastasis and carcinoma case studies; Colorectal Cancer Screening and Detection,Promotion (chess); Questionnaire,Yes,https://openalex.org/W4385295245,https://openalex.org/W4385295245,False,,High,"The paper's title and abstract indicate it is a survey on the diagnosis and treatment of colorectal cancer in Asian countries. There is no mention of AI, AI ethics, AI hallucination, or AI bias in the provided information. Therefore, it does not fall under the requested categories.",True,,yqEo
https://openalex.org/W4200245654,O3‐5: Fast AI‐enabled cell tracking and migration analysis for high‐throughput drug screening,https://doi.org/10.1111/resp.14149_17,2021,2021-11-01,article,0,True,Respirology,Irandi Putra Pratomo,Irandi Putra Pratomo; Yumiko Koba; Eiso Hiyama; Wisnu Ananta Kusuma; Rafika Indah Paramita; Linda Erlina; Fadilah Fadilah; Aryo Tedjo,Hiroshima University; Hiroshima University Hospital; IPB University; University of Indonesia,Cell Image Analysis Techniques; 3D Printing in Biomedical Research; Advanced Biosensing Techniques and Applications,,No,https://openalex.org/W4200245654,https://openalex.org/W4200245654,False,,High,"The research paper focuses on the technical application of AI for cell tracking and migration analysis in drug screening. There is no discussion of AI ethics, hallucination, or bias.",True,,07MI
https://openalex.org/W4406017064,Case Study of Claim Data and Participant Data in Indonesian Insurance Companies,https://doi.org/10.59141/jist.v5i12.7043,2024,2024-12-30,article,0,True,Jurnal Indonesia Sosial Teknologi,Chris Solontio,Chris Solontio; Achmad Nizar Hidayanto,University of Indonesia,Data Quality and Management; Insurance and Financial Risk Management,,Yes,https://openalex.org/W4406017064,https://openalex.org/W4406017064,False,,Low,"The provided title and abstract do not contain sufficient information to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. The topic appears to be focused on claim data and participant data within Indonesian insurance companies, which is likely a data analysis or business-focused study rather than an AI ethics-related one.",True,,uikY
https://openalex.org/W2986019029,Privacy Interest Vis a Vis National Security Interest in the Regulation of Video Surveillance Services: Lesson Learned from Indonesia,https://doi.org/10.33422/6mah.2018.11.30,2018,2018-11-16,article,0,True,,Brian Amy Prastyo,Brian Amy Prastyo; Sulistyanto Widagdo,University of Indonesia,Legal and Policy Analysis in Indonesia; Legal and Social Justice Studies; Indonesian Legal and Regulatory Studies,,Yes,https://openalex.org/W2986019029,https://openalex.org/W2986019029,False,,Low,"The provided title and abstract do not contain sufficient information to determine if the research paper discusses AI Ethics, AI Hallucination, or AI Bias. The focus appears to be on privacy, national security, and video surveillance regulation in Indonesia, which may or may not involve AI. Without more context or a more informative abstract, it is not possible to classify it under the requested categories.",True,,FM-M
https://openalex.org/W3105943110,A simple statistical analysis approach for Intrusion Detection System,https://doi.org/10.1109/spc.2013.6735130,2013,2013-12-01,preprint,11,True,,Arya Adhyaksa Waskita,Arya Adhyaksa Waskita; Heru Suhartanto; Pratama Dahlian Persadha; L. T. Handoko,Indonesian Institute of Sciences; National Nuclear Energy Agency of Indonesia; University of Indonesia,Network Security and Intrusion Detection; Network Packet Processing and Optimization; Advanced Malware Detection Techniques,Traffic Analysis,Yes,https://openalex.org/W3105943110,https://openalex.org/W3105943110,False,,High,"The title and abstract suggest a focus on statistical analysis for intrusion detection systems, which is a technical application of AI. There is no mention of ethical considerations, AI hallucination, or bias in the provided information.",True,,4WFQ
https://openalex.org/W2063995008,Adaptive traffic signal control system using camera sensor and embedded system,https://doi.org/10.1109/tencon.2011.6129009,2011,2011-11-01,article,53,False,,Muhammad Febrian Rachmadi,Muhammad Febrian Rachmadi; Faris Al Afif; Wisnu Jatmiko; Petrus Mursanto; E A Manggala; M. Anwar Ma’sum; Adi Wibowo,Diponegoro University; University of Indonesia,Autonomous Vehicle Technology and Safety; Video Surveillance and Tracking Methods; Traffic control and management,SIGNAL (programming language); Road traffic control,Yes,https://openalex.org/W2063995008,https://openalex.org/W2063995008,False,,High,"The paper title and abstract indicate a focus on adaptive traffic signal control using camera sensors and embedded systems. This falls under AI applications and technical methods but does not substantially discuss AI Ethics, AI Hallucination, or AI Bias.",True,,YdtI
https://openalex.org/W4410906158,"The Digital Payment Revolution in the Metaverse: A Systematic Review of Emerging Technologies, Challenges, and Future Directions",https://doi.org/10.1002/jsc.2676,2025,2025-05-29,review,0,False,Strategic Change,Christy Dwita Mariana,Christy Dwita Mariana; Zaäfri A. Husodo; Irwan Adi Ekaputra; Mochammad Fahlevi,Binus University; Sultan Zainal Abidin University; University of Indonesia,"FinTech, Crowdfunding, Digital Finance; Impact of AI and Big Data on Business and Society; Technology Adoption and User Behaviour",Metaverse; Digital Revolution,Yes,https://openalex.org/W4410906158,https://openalex.org/W4410906158,False,,High,"The paper focuses on the technical aspects of digital payments in the metaverse, including emerging technologies, challenges, and future directions. It does not appear to substantially discuss AI ethics, AI hallucination, or AI bias. The abstract provided is too brief to suggest otherwise.",True,,7Fr4
https://openalex.org/W4395089176,Fenomena Phubbing: Peran Teknologi Komunikasi Dalam Perubahan Interaksi Sosial,https://doi.org/10.47233/jkomdis.v4i1.1580,2024,2024-03-24,article,0,True,JKOMDIS Jurnal Ilmu Komunikasi Dan Media Sosial,Hema Junaice Sitorus,Hema Junaice Sitorus; Irwansyah Irwansyah,University of Indonesia,SMEs Development and Digital Marketing; Islamic Finance and Communication; Educational Methods and Impacts,,Yes,https://openalex.org/W4395089176,https://openalex.org/W4395089176,False,,Low,"The title and abstract indicate the paper is about the phenomenon of 'phubbing' (phone snubbing) and the role of communication technology in social interaction changes. There is no mention of AI ethics, hallucination, or bias.",True,,yqEo
https://openalex.org/W4386251186,Optimization of Resource Allocation and Task Allocation with Project Management Information Systems in Information Technology Companies,https://doi.org/10.18421/tem123-65,2023,2023-08-28,article,10,True,TEM Journal,Ilham Nur Pratama,Ilham Nur Pratama; M. Dachyar; Novandra Rhezza Pratama,University of Indonesia,Big Data and Business Intelligence,Resource Management,Yes,https://openalex.org/W4386251186,https://openalex.org/W4386251186,False,,High,"The title and abstract suggest the paper is focused on project management, resource allocation, and task allocation within IT companies using information systems. There is no indication that the research delves into AI ethics, hallucination, or bias. The abstract states 'Yes', which is not a meaningful description for classification, but the core topic remains project management.",True,,07MI
https://openalex.org/W2113087110,Hospital based cancer registry in Cipto Mangunkusumo hospital Jakarta,https://doi.org/10.13181/mji.v9i3.634,2000,2000-07-01,article,1,True,Medical Journal of Indonesia,Wilfried H. Sibuea,Wilfried H. Sibuea; Rukmini Rasyid Mangunkusumo; Nurul Akbar; Abidin Widjanarko; Djajadiman Gatot; Endang Windiastuti; Mochtar Hamzah; Sonar Soni Panigoro; Joedo Prihartono; Ening Krisnuhono; Lisnawati Lisnawati; Sri M.S. Utami; Irwan Ramli; Averdi Roezin; Sigit Pribadi; Iik Wilarso; I Made Nasar; Santoso Cornain,University of Indonesia,Pancreatic and Hepatic Oncology Research; Global Cancer Incidence and Screening,,Yes,https://openalex.org/W2113087110,https://openalex.org/W2113087110,False,,low,"The provided title and abstract do not contain any information related to AI ethics, AI hallucination, or AI bias. The research appears to be focused on hospital-based cancer registries and does not mention AI as a topic.",True,,FM-M
https://openalex.org/W2472996304,PARTICLE SWARM OPTIMIZATION (PSO) FOR TRAINING OPTIMIZATION ON CONVOLUTIONAL NEURAL NETWORK (CNN),https://doi.org/10.21609/jiki.v9i1.366,2016,2016-02-15,article,52,True,Jurnal Ilmu Komputer dan Informasi,Arie Rachmad Syulistyo,Arie Rachmad Syulistyo; Dwi Purnomo; Muhammad Febrian Rachmadi; Adi Wibowo,Nagoya University; University of Edinburgh; University of Indonesia,Advanced Neural Network Applications; Computer Science and Engineering; Currency Recognition and Detection,MNIST database,Yes,https://openalex.org/W2472996304,https://openalex.org/W2472996304,False,,Low,"The title and abstract indicate the paper is about a technical method (Particle Swarm Optimization) for training a specific AI model (Convolutional Neural Network). There is no information to suggest it delves into AI ethics, hallucination, or bias.",True,,uikY
https://openalex.org/W4386762032,Index,https://doi.org/10.1002/9781119870081.index,2023,2023-09-15,paratext,0,True,,Vinod Krishnan,Vinod Krishnan; Anne Marie Kuijpers‐Jagtman,University Medical Center Groningen; University of Bern; University of Indonesia,"Orthodontics and Dentofacial Orthopedics; Dental Education, Practice, Research; Medical and Biological Sciences",,Yes,https://openalex.org/W4386762032,https://openalex.org/W4386762032,False,,Low,"The provided title 'Index' and abstract 'Yes' offer no discernible information about the paper's content. Therefore, it is impossible to determine if it discusses AI ethics, hallucination, or bias. The classification is based on the lack of evidence for these topics.",True,,7Fr4
https://openalex.org/W4206574368,Predictive Maintenance for Aircraft Engine Using Machine Learning: Trends and Challenges,https://doi.org/10.47355/avia.v3i1.45,2021,2021-07-01,article,18,True,AVIA,F A Adryan,F A Adryan; K W Sastra,University of Indonesia,Engineering Diagnostics and Reliability; Machine Fault Diagnosis Techniques; Management and Optimization Techniques,Aero engine,Yes,https://openalex.org/W4206574368,https://openalex.org/W4206574368,False,,Low,"The paper title and abstract suggest a focus on the application of machine learning for predictive maintenance in aircraft engines. There is no indication that the research delves into AI ethics, hallucination, or bias. The abstract is too brief to provide further detail but the title strongly implies a technical or application-focused paper.",True,,uikY
https://openalex.org/W4414882183,An Adaptive Learning System Integrated with Fuzzy Logic to Improve Higher-Order Thinking Skills,https://doi.org/10.48084/etasr.12751,2025,2025-10-06,article,0,True,Engineering Technology & Applied Science Research,Endina Putri Purwandari,Endina Putri Purwandari; Endang Widi Winarni; Kasiyah Junus; Siti Soraya,University of Bengkulu; University of Indonesia; University of Malaya,Educational Assessment and Pedagogy; Intelligent Tutoring Systems and Adaptive Learning; Education and Critical Thinking Development,Higher-Order Thinking,Yes,https://openalex.org/W4414882183,https://openalex.org/W4414882183,False,,Low,"The provided title and abstract do not contain any information related to AI ethics, AI hallucination, or AI bias. The research appears to focus on adaptive learning systems and fuzzy logic for improving thinking skills, which falls under general AI research without explicit ethical considerations.",True,,07MI
https://openalex.org/W2939853168,The effect of Acalypha indica Linn. extract on insulin resistance in Sprague-Dawley rats after induction of high cholesterol-high fructose diet,https://doi.org/10.1063/1.5096722,2019,2019-01-01,article,0,False,AIP conference proceedings,Desak Gede Budi Krisnamurti,Desak Gede Budi Krisnamurti; Erza Pinayungan; Rani Wardani Hakim; Erni Hernawati Purwaningsih,University of Indonesia,"Diet, Metabolism, and Disease; Natural Antidiabetic Agents Studies; Metabolism, Diabetes, and Cancer",Homeostatic model assessment,Yes,https://openalex.org/W2939853168,https://openalex.org/W2939853168,False,,High,"The paper's title and abstract indicate it is a study on the medicinal effects of a plant extract on insulin resistance in rats, with no mention of AI or related ethical concerns.",True,,FM-M
https://openalex.org/W2942689346,THE ETHICAL FOUNDATION IN INFORMATION SOCITY: INTERPRETATION OF ARTIFICIAL AGENTS POSITION IN AN ONTOCENTRIC PERSPECTIVE,https://doi.org/10.7454/irhs.v4i1.156,2019,2019-04-29,article,0,True,International Review of Humanities Studies,Taufik Asmiyanto,Taufik Asmiyanto,University of Indonesia,"Big Data Technologies and Applications; Information Retrieval and Data Mining; Media, Religion, Digital Communication",Foundation (evidence); Position (finance),Yes,https://openalex.org/W2942689346,https://openalex.org/W2942689346,True,AI Ethics,High,"The title explicitly mentions 'ETHICAL FOUNDATION' and 'ARTIFICIAL AGENTS POSITION', strongly suggesting a focus on AI Ethics. The abstract, though brief, aligns with this by stating 'Yes', implying a confirmation of ethical considerations within the research.",True,,4WFQ
https://openalex.org/W4206354145,Knowledge Management Model for Smart Campus in Indonesia,https://doi.org/10.3390/data7010007,2022,2022-01-10,article,29,True,Data,Deden Sumirat Hidayat,Deden Sumirat Hidayat; Dana Indra Sensuse,National Research and Innovation Agency; University of Indonesia,Engineering Education and Technology; Environmental Engineering and Cultural Studies; Impulse Buying and Technology Impacts,Component (thermodynamics); Implementation; Conceptual model,Yes,https://openalex.org/W4206354145,https://openalex.org/W4206354145,False,,Low,"The title and abstract of the paper do not provide enough information to determine if it discusses AI Ethics, AI Hallucination, or AI Bias. The topic of 'Knowledge Management Model for Smart Campus' could potentially involve AI, but without more details, it's impossible to confirm any ethical considerations related to the specified topics. Therefore, it is classified as not ethical, with low confidence.",True,,7Fr4
https://openalex.org/W2949133906,Fuzzy emotion: a natural approach to automatic facial expression recognition from psychological perspective using fuzzy system,https://doi.org/10.1007/s10339-019-00923-0,2019,2019-06-17,article,24,False,Cognitive Processing,Dewi Yanti Liliana,Dewi Yanti Liliana; T. Basaruddin; M. Rahmat Widyanto; Imelda Ika Dian Oriza,University of Indonesia,Emotion and Mood Recognition; Face and Expression Recognition; Face Recognition and Perception,Expression (computer science); Disgust,No,https://openalex.org/W2949133906,https://openalex.org/W2949133906,False,,Low,"The paper title and the absence of an abstract suggest a focus on technical aspects of facial expression recognition using fuzzy systems from a psychological perspective. There is no explicit mention or strong implication of AI Ethics, AI Hallucination, or AI Bias.",True,,yqEo
https://openalex.org/W2935800046,Intelligent Fault Diagnosis for Power Transformer Based on DGA Data Using Support Vector Machine (SVM),https://doi.org/10.1109/icsrs.2018.8688719,2018,2018-11-01,article,16,False,,Arian Dhini,Arian Dhini; Isti Surjandari; Akhmad Faqih; Benyamin Kusumoputro,University of Indonesia,Power Transformer Diagnostics and Insulation; High voltage insulation and dielectric phenomena; Water Quality Monitoring and Analysis,Dissolved Gas Analysis; Robustness,Yes,https://openalex.org/W2935800046,https://openalex.org/W2935800046,False,,high,"The paper focuses on applying a Support Vector Machine (SVM) for fault diagnosis in power transformers using DGA data. The abstract and title indicate a technical application of machine learning for a specific engineering problem, rather than a discussion of AI ethics, hallucination, or bias.",True,,YdtI
https://openalex.org/W4394846553,"Digital Twin and 3D Digital Twin: Concepts, Applications, and Challenges in Industry 4.0 for Digital Twin",https://doi.org/10.3390/computers13040100,2024,2024-04-16,article,34,True,Computers,April Lia Hananto,April Lia Hananto; Andy Tirta; Safarudin Gazali Herawan; Muhammad Idris; Manzoore Elahi M. Soudagar; Djati Wibowo Djamari; Ibham Veza,Binus University; Chandigarh University; Graphic Era University; Mercu Buana University; Sampoerna University; Universitas Darma Persada; Universiti Teknologi Petronas; University of Indonesia,Digital Transformation in Industry; Economic and Technological Systems Analysis; Engineering Education and Technology,,Yes,https://openalex.org/W4394846553,https://openalex.org/W4394846553,False,,Low,"The provided title and abstract do not contain sufficient information to determine if the research paper discusses AI Ethics, AI Hallucination, or AI Bias. The abstract simply states 'Yes', which is not informative. The title focuses on 'Digital Twin and 3D Digital Twin' within the context of Industry 4.0, which is a technical application area and does not inherently imply a discussion of the specified ethical or hallucination/bias topics.",True,,07MI
https://openalex.org/W4410081022,Designing the CORI score for COVID-19 diagnosis in parallel with deep learning-based imaging models,https://doi.org/10.52225/narra.v5i2.1606,2025,2025-05-05,article,0,False,Narra J,Telly Kamelia,Telly Kamelia; Benny Zulkarnaien; Wita Septiyanti; Rahmi Afifi; Adila Alfa Krisnadhi; Cleopas Martin Rumende; Ari Wibisono; Gladhi Guarddin; Dina Chahyati; Reyhan Eddy Yunus; Dhita P Pratama; Irda N Rahmawati; Dewi Nareswari; Maharani Falerisya; Raissa Salsabila; Bagus DI Baruna; Anggraini Iriani; Finny Nandipinto; Ceva Wicaksono; Ivan Sini,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Bunda Mulia; University of Indonesia,COVID-19 diagnosis using AI; Radiomics and Machine Learning in Medical Imaging; Artificial Intelligence in Healthcare and Education,Triage; Pandemic,Yes,https://openalex.org/W4410081022,https://openalex.org/W4410081022,False,,Low,"The title and abstract suggest a focus on developing a deep learning model for COVID-19 diagnosis. There is no indication from the provided information that the paper delves into AI ethics, hallucination, or bias, which are the specific topics of interest. The research appears to be primarily technical and application-focused.",True,,uikY
https://openalex.org/W4412735147,Enhancing open innovation in university: Collaborative frameworks and knowledge management systems 4.0,https://doi.org/10.1177/02663821251364066,2025,2025-07-28,article,0,False,Business Information Review,Novi Sofia Fitriasari,Novi Sofia Fitriasari; Dana Indra Sensuse,Indonesia University of Education; University of Indonesia,E-Learning and Knowledge Management; University-Industry-Government Innovation Models; Big Data and Business Intelligence,Open Innovation; Knowledge Creation,Yes,https://openalex.org/W4412735147,https://openalex.org/W4412735147,False,,Low,"The title and abstract focus on open innovation, collaborative frameworks, and knowledge management systems 4.0. There is no mention or implication of AI ethics, hallucination, or bias. The reference to 'systems 4.0' might hint at AI, but without further details, it's likely related to Industry 4.0 concepts, which are not inherently ethical concerns.",True,,FM-M
